account,revision_id,parent_id,page_id,namespace,page_title,timestamp,comment,size,sizediff,minor,tags
تیرتاوافن,33954944,33954045,4058618,3,بحث کاربر:The Ocean,2022-01-18T18:53:59Z,,12942,268,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33955543,33954944,4058618,3,بحث کاربر:The Ocean,2022-01-18T19:48:21Z,,17760,4818,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33957803,33956328,4058618,3,بحث کاربر:The Ocean,2022-01-19T06:51:38Z,,19321,744,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33958643,33870261,5886673,2,کاربر:تیرتاوافن,2022-01-19T09:49:01Z,,1245,47,False,visualeditor
تیرتاوافن,33958725,33958643,5886673,2,کاربر:تیرتاوافن,2022-01-19T10:07:24Z,,1712,467,False,visualeditor-switched; wikieditor
تیرتاوافن,33958777,33958725,5886673,2,کاربر:تیرتاوافن,2022-01-19T10:15:50Z,,1720,8,False,wikieditor
تیرتاوافن,33958789,33958777,5886673,2,کاربر:تیرتاوافن,2022-01-19T10:16:55Z,,1283,-437,False,wikieditor
تیرتاوافن,33958792,33958789,5886673,2,کاربر:تیرتاوافن,2022-01-19T10:17:37Z,,1285,2,False,wikieditor
تیرتاوافن,33958802,33958792,5886673,2,کاربر:تیرتاوافن,2022-01-19T10:18:30Z,,1287,2,False,wikieditor
تیرتاوافن,33958817,33958802,5886673,2,کاربر:تیرتاوافن,2022-01-19T10:19:36Z,,1270,-17,False,wikieditor
تیرتاوافن,33959108,31535948,802975,2,کاربر:جعبه کاربر/ایران آریایی,2022-01-19T11:05:02Z,,576,-1,False,mobile edit; mobile web edit
تیرتاوافن,33959521,33958817,5886673,2,کاربر:تیرتاوافن,2022-01-19T12:04:08Z,,1556,286,False,mobile edit; mobile web edit
تیرتاوافن,33959711,32116125,143209,2,کاربر:جعبه کاربر/فرودسی,2022-01-19T12:32:53Z,,631,38,False,mobile edit; mobile web edit
تیرتاوافن,33959713,33959711,143209,2,کاربر:جعبه کاربر/فرودسی,2022-01-19T12:33:22Z,,644,13,False,mobile edit; mobile web edit
تیرتاوافن,33959741,33959713,143209,2,کاربر:جعبه کاربر/فرودسی,2022-01-19T12:36:46Z,,631,-13,False,mobile edit; mobile web edit; mw-manual-revert
تیرتاوافن,33959763,33959521,5886673,2,کاربر:تیرتاوافن,2022-01-19T12:38:51Z,,1549,-7,False,mobile edit; mobile web edit
تیرتاوافن,33960131,30755308,4359326,10,الگو:علی‌اکبر دهخدا,2022-01-19T13:21:19Z,,892,54,False,mobile edit; mobile web edit
تیرتاوافن,33960161,0,5900052,2,کاربر:جعبه کاربر/کاربر علی‌اکبر دهخدا,2022-01-19T13:24:07Z,"صفحه‌ای تازه حاوی «{|cellspacing=""0"" style=""border:solid #000 1px; width:240px; background:#AFEEEE; margin:1px"" |style=""width:45px;height:35px;background:#AFEEEE;text-align:center;font-size:0pt""| [[File:Tomb of Ferdowsi (WLM 2015).jpg|40px]] |style=""font-size:8pt;padding:0pt;"" | این کاربر به [[علی‌اکبر دهخدا]] علاقه‌مند است و اا |} <noinclude> [[رده:الگو:کاربر]] </noinclude>» ایجاد کرد",410,410,False,mobile edit; mobile web edit
تیرتاوافن,33960195,33960161,5900052,2,کاربر:جعبه کاربر/کاربر علی‌اکبر دهخدا,2022-01-19T13:27:47Z,,430,20,False,mobile edit; mobile web edit
تیرتاوافن,33960209,33960131,4359326,10,الگو:علی‌اکبر دهخدا,2022-01-19T13:29:15Z,,838,-54,False,mobile edit; mobile web edit; mw-manual-revert
تیرتاوافن,33960265,9959842,925362,2,کاربر:جعبه کاربر/نادرشاه,2022-01-19T13:35:37Z,/* top */,325,-2,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33960284,27202795,5053232,2,کاربر:جعبه کاربر/ جنگ ستارگان دیزنی,2022-01-19T13:37:38Z,,436,2,False,mobile edit; mobile web edit
تیرتاوافن,33960531,29711939,5349496,2,کاربر:جعبه کاربر/کاربر سوئیس,2022-01-19T14:00:52Z,/* top */,459,31,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33960628,31256253,4747604,2,کاربر:جعبه کاربر/مخالف جمهوری اسلامی ایران,2022-01-19T14:08:29Z,تیرتاوافن صفحهٔ [[کاربر:جعبه کاربر/مخالف جمهوری اسلامی]] را به [[کاربر:جعبه کاربر/مخالف جمهوری اسلامی ایران]] منتقل کرد: ممکن است با حکومت‌های دیگر مثلا جمهوری اسلامی افغانستان و جمهوری اسلامی پاکستان اشتباه گرفته شود.,627,0,True,
تیرتاوافن,33960631,0,5900072,3,بحث کاربر:جعبه کاربر/مخالف جمهوری اسلامی,2022-01-19T14:08:30Z,تیرتاوافن صفحهٔ [[بحث کاربر:جعبه کاربر/مخالف جمهوری اسلامی]] را به [[بحث کاربر:جعبه کاربر/مخالف جمهوری اسلامی ایران]] منتقل کرد: ممکن است با حکومت‌های دیگر مثلا جمهوری اسلامی افغانستان و جمهوری اسلامی پاکستان اشتباه گرفته شود.,126,126,False,mw-new-redirect
تیرتاوافن,33960630,25191348,4810840,3,بحث کاربر:جعبه کاربر/مخالف جمهوری اسلامی ایران,2022-01-19T14:08:30Z,تیرتاوافن صفحهٔ [[بحث کاربر:جعبه کاربر/مخالف جمهوری اسلامی]] را به [[بحث کاربر:جعبه کاربر/مخالف جمهوری اسلامی ایران]] منتقل کرد: ممکن است با حکومت‌های دیگر مثلا جمهوری اسلامی افغانستان و جمهوری اسلامی پاکستان اشتباه گرفته شود.,210,0,True,
تیرتاوافن,33960629,0,5900071,2,کاربر:جعبه کاربر/مخالف جمهوری اسلامی,2022-01-19T14:08:30Z,تیرتاوافن صفحهٔ [[کاربر:جعبه کاربر/مخالف جمهوری اسلامی]] را به [[کاربر:جعبه کاربر/مخالف جمهوری اسلامی ایران]] منتقل کرد: ممکن است با حکومت‌های دیگر مثلا جمهوری اسلامی افغانستان و جمهوری اسلامی پاکستان اشتباه گرفته شود.,119,119,False,mw-new-redirect
تیرتاوافن,33960796,16500299,3542443,2,کاربر:جعبه کاربر/شجریان,2022-01-19T14:20:37Z,/* top */,644,-9,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33960801,33960796,3542443,2,کاربر:جعبه کاربر/شجریان,2022-01-19T14:20:54Z,/* top */,642,-2,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33960967,19407638,3929742,10,الگو:متولد اسفند,2022-01-19T14:38:31Z,,110,35,False,mobile edit; mobile web edit
تیرتاوافن,33960980,33960195,5900052,2,کاربر:جعبه کاربر/کاربر علی‌اکبر دهخدا,2022-01-19T14:39:51Z,,465,35,False,mobile edit; mobile web edit
تیرتاوافن,33961014,33960980,5900052,2,کاربر:جعبه کاربر/کاربر علی‌اکبر دهخدا,2022-01-19T14:45:22Z,,430,-35,False,mobile edit; mobile web edit; mw-manual-revert
تیرتاوافن,33961040,30674899,4798758,2,کاربر:جعبه کاربر/مخالف روح‌الله خمینی,2022-01-19T14:49:53Z,/* top */,516,0,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33961049,33960628,4747604,2,کاربر:جعبه کاربر/مخالف جمهوری اسلامی ایران,2022-01-19T14:52:17Z,/* top */,592,-35,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33961096,33959763,5886673,2,کاربر:تیرتاوافن,2022-01-19T15:05:55Z,,4462,2913,False,mobile edit; mobile web edit
تیرتاوافن,33961286,33961096,5886673,2,کاربر:تیرتاوافن,2022-01-19T15:25:28Z,,4660,198,False,mobile edit; mobile web edit
تیرتاوافن,33961290,33959108,802975,2,کاربر:جعبه کاربر/ایران آریایی,2022-01-19T15:25:53Z,,571,-5,False,mobile edit; mobile web edit
تیرتاوافن,33961315,33961014,5900052,2,کاربر:جعبه کاربر/کاربر علی‌اکبر دهخدا,2022-01-19T15:28:18Z,,435,5,False,mobile edit; mobile web edit
تیرتاوافن,33961366,33961286,5886673,2,کاربر:تیرتاوافن,2022-01-19T15:36:36Z,,4656,-4,False,wikieditor
تیرتاوافن,33961712,33961366,5886673,2,کاربر:تیرتاوافن,2022-01-19T16:16:33Z,,5694,1038,False,mobile edit; mobile web edit
تیرتاوافن,33961866,33914101,10787,0,نادرشاه,2022-01-19T16:34:29Z,/* یادداشت */,318021,7,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33961912,33961712,5886673,2,کاربر:تیرتاوافن,2022-01-19T16:41:10Z,,5953,259,False,mobile edit; mobile web edit
تیرتاوافن,33962152,33961912,5886673,2,کاربر:تیرتاوافن,2022-01-19T17:18:04Z,,6861,908,False,mobile edit; mobile web edit
تیرتاوافن,33962159,33962152,5886673,2,کاربر:تیرتاوافن,2022-01-19T17:18:51Z,,6861,0,False,mobile edit; mobile web edit
تیرتاوافن,33962168,33962159,5886673,2,کاربر:تیرتاوافن,2022-01-19T17:19:39Z,,6861,0,False,mobile edit; mobile web edit
تیرتاوافن,33962191,33962168,5886673,2,کاربر:تیرتاوافن,2022-01-19T17:23:38Z,,6899,38,False,mobile edit; mobile web edit
تیرتاوافن,33962249,33962191,5886673,2,کاربر:تیرتاوافن,2022-01-19T17:33:17Z,,6903,4,False,mobile edit; mobile web edit
تیرتاوافن,33962266,33962249,5886673,2,کاربر:تیرتاوافن,2022-01-19T17:35:29Z,,6957,54,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,33962311,33962266,5886673,2,کاربر:تیرتاوافن,2022-01-19T17:42:30Z,,7127,170,False,visualeditor
تیرتاوافن,33962330,33962311,5886673,2,کاربر:تیرتاوافن,2022-01-19T17:46:42Z,,7146,19,False,visualeditor
تیرتاوافن,33963259,33962330,5886673,2,کاربر:تیرتاوافن,2022-01-19T19:55:43Z,/* الگوها */,7544,398,False,mobile edit; mobile web edit
تیرتاوافن,33963261,33963259,5886673,2,کاربر:تیرتاوافن,2022-01-19T19:56:04Z,/* ادبیات */,7545,1,False,mobile edit; mobile web edit
تیرتاوافن,33963264,33963261,5886673,2,کاربر:تیرتاوافن,2022-01-19T19:56:16Z,/* میهن */,7547,2,False,mobile edit; mobile web edit
تیرتاوافن,33963266,33963264,5886673,2,کاربر:تیرتاوافن,2022-01-19T19:56:41Z,,7546,-1,False,mobile edit; mobile web edit
تیرتاوافن,33963269,33963266,5886673,2,کاربر:تیرتاوافن,2022-01-19T19:57:02Z,/* ادبیات */,7546,0,False,mobile edit; mobile web edit
تیرتاوافن,33963315,33963269,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:09:47Z,/* دین، مذهب، اعتقاد و آئین */,7547,1,False,mobile edit; mobile web edit
تیرتاوافن,33963317,33963315,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:10:13Z,/* دین، مذهب، اعتقاد و آئین */,7547,0,False,mobile edit; mobile web edit
تیرتاوافن,33963437,33963317,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:27:51Z,,7548,1,False,mobile edit; mobile web edit
تیرتاوافن,33963468,33963437,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:34:13Z,,7552,4,False,mobile edit; mobile web edit
تیرتاوافن,33963537,33963468,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:45:15Z,/* میهن */,7578,26,False,mobile edit; mobile web edit
تیرتاوافن,33963541,33963537,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:45:36Z,/* میهن */,7609,31,False,mobile edit; mobile web edit
تیرتاوافن,33963557,33963541,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:48:01Z,/* سیاست و حقوق بشر */,7673,64,False,mobile edit; mobile web edit
تیرتاوافن,33963567,33963557,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:49:20Z,/* ادبیات */,7719,46,False,mobile edit; mobile web edit
تیرتاوافن,33963570,33963567,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:49:39Z,/* سیاست و حقوق بشر */,7719,0,False,mobile edit; mobile web edit
تیرتاوافن,33963584,33963570,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:51:19Z,/* سیاست و حقوق بشر */,7772,53,False,mobile edit; mobile web edit
تیرتاوافن,33963600,33963584,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:53:39Z,/* تاریخ */,7891,119,False,mobile edit; mobile web edit
تیرتاوافن,33963605,29712802,4766967,10,الگو:کاربر:جعبه کاربر/تأییدشده پایدار,2022-01-19T20:54:17Z,,637,-9,False,mobile edit; mobile web edit
تیرتاوافن,33963619,33963600,5886673,2,کاربر:تیرتاوافن,2022-01-19T20:56:29Z,/* میهن */,7937,46,False,mobile edit; mobile web edit
تیرتاوافن,33963633,33963619,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:00:05Z,/* تاریخ */,7929,-8,False,mobile edit; mobile web edit
تیرتاوافن,33963634,33963633,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:00:30Z,/* میهن */,7983,54,False,mobile edit; mobile web edit
تیرتاوافن,33963636,33963634,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:00:58Z,/* میهن */,7983,0,False,mobile edit; mobile web edit
تیرتاوافن,33963646,33963636,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:04:54Z,/* میهن */,8017,34,False,mobile edit; mobile web edit
تیرتاوافن,33963660,33963646,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:11:40Z,,8076,59,False,mobile edit; mobile web edit
تیرتاوافن,33963681,32682299,4975393,10,الگو:صفحه کاربری استاندارد چهارم,2022-01-19T21:15:57Z,,2468,64,False,mobile edit; mobile web edit
تیرتاوافن,33963686,33963681,4975393,10,الگو:صفحه کاربری استاندارد چهارم,2022-01-19T21:16:32Z,,2466,-2,False,mobile edit; mobile web edit
تیرتاوافن,33963731,33963686,4975393,10,الگو:صفحه کاربری استاندارد چهارم,2022-01-19T21:24:01Z,,2332,-134,False,mobile edit; mobile web edit
تیرتاوافن,33963732,33963660,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:24:26Z,,8072,-4,False,mobile edit; mobile web edit
تیرتاوافن,33963737,33963732,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:25:55Z,,7436,-636,False,mobile edit; mobile web edit
تیرتاوافن,33963739,33963737,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:26:11Z,/* تاریخ */,8043,607,False,mobile edit; mobile web edit
تیرتاوافن,33963744,33963739,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:26:40Z,/* تاریخ */,8044,1,False,mobile edit; mobile web edit
تیرتاوافن,33963757,33963744,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:28:16Z,,8064,20,False,mobile edit; mobile web edit
تیرتاوافن,33963784,33963757,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:32:38Z,,8342,278,False,mobile edit; mobile web edit
تیرتاوافن,33963790,33957803,4058618,3,بحث کاربر:The Ocean,2022-01-19T21:35:10Z,/* صفحه کاربری */ بخش جدید,19754,433,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33963792,33963784,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:36:21Z,,8335,-7,False,mobile edit; mobile web edit
تیرتاوافن,33963835,33963792,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:46:35Z,/* موارد دیگر */,8495,160,False,mobile edit; mobile web edit
تیرتاوافن,33963853,33963835,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:51:46Z,,8674,179,False,mobile edit; mobile web edit
تیرتاوافن,33963876,33963853,5886673,2,کاربر:تیرتاوافن,2022-01-19T21:54:31Z,,8689,15,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,33965814,32499818,3188659,0,آلکساندرا فئودوروفنا,2022-01-20T09:18:11Z,,4918,-54,False,mobile edit; mobile web edit
تیرتاوافن,33965818,33965814,3188659,0,آلکساندرا فئودوروفنا,2022-01-20T09:18:48Z,,4894,-24,False,mobile edit; mobile web edit
تیرتاوافن,33965919,33965818,3188659,0,آلکساندرا فئودوروفنا,2022-01-20T09:47:00Z,,4891,-3,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,33965991,33965919,3188659,0,آلکساندرا فئودوروفنا,2022-01-20T10:02:37Z,حذف بخش، دلیل: این اطلاعات همگی در جعبه اطلاعات هستند و در این بخش چیز دیگری نوشته نشده‌است.,4613,-278,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,33966029,33965991,3188659,0,آلکساندرا فئودوروفنا,2022-01-20T10:09:11Z,,4702,89,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,33966036,33966029,3188659,0,آلکساندرا فئودوروفنا,2022-01-20T10:10:09Z,حذف بخش، دلیل: تمامی این اطلاعات در مقدمه مقاله و جعبه اطلاعات هستند.,4482,-220,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,33966060,33966036,3188659,0,آلکساندرا فئودوروفنا,2022-01-20T10:12:34Z,,4503,21,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,33966079,33885864,38282,0,ملکه ویکتوریا,2022-01-20T10:14:58Z,,34576,2,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,33966175,33966079,38282,0,ملکه ویکتوریا,2022-01-20T10:21:58Z,,34614,38,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,33966569,33966411,147882,4,ویکی‌پدیا:تابلوی اعلانات مدیران,2022-01-20T11:38:28Z,/* درخواست گرفتن دسترسی ویکی‌بان از Luckie Luke */ بخش جدید,494541,2929,False,mobile edit; mobile web edit
تیرتاوافن,33966580,33958204,3646913,3,بحث کاربر:Luckie Luke,2022-01-20T11:43:24Z,/* شکایت از شما در وپ:تام */ بخش جدید,39707,322,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33967050,33965979,5387994,3,بحث کاربر:LProfo,2022-01-20T13:33:32Z,/* تشکر و دعوت‌نامه */ بخش جدید,20948,1084,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33967068,33966956,2611142,4,ویکی‌پدیا:زبان و زبان‌شناسی,2022-01-20T13:36:28Z,/* Ursula (The Little Mermaid) */,19676,87,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33967373,33967165,5387994,3,بحث کاربر:LProfo,2022-01-20T14:21:54Z,,22785,903,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33967400,33966467,4058618,3,بحث کاربر:The Ocean,2022-01-20T14:24:51Z,,20670,373,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33967412,33967400,4058618,3,بحث کاربر:The Ocean,2022-01-20T14:26:26Z,,21172,502,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33968568,33968267,5387994,3,بحث کاربر:LProfo,2022-01-20T16:58:26Z,,24637,950,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33968593,33967509,5900717,0,قلعه سیندرلا,2022-01-20T17:08:27Z,/* منابع */,11093,27,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33968595,33968593,5900717,0,قلعه سیندرلا,2022-01-20T17:08:46Z,/* منابع */,11093,0,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33968598,33968595,5900717,0,قلعه سیندرلا,2022-01-20T17:09:04Z,/* منابع */,11093,0,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33968657,33807760,5881683,0,عرفان حسین یزدی,2022-01-20T17:15:11Z,,5088,-45,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,33968732,33911271,5881713,4,ویکی‌پدیا:نظرخواهی برای حذف/عرفان حسین یزدی,2022-01-20T17:28:30Z,/* عرفان حسین یزدی */,2308,555,False,mobile edit; mobile web edit; مشارکت در نبح
تیرتاوافن,33968934,33968836,5387994,3,بحث کاربر:LProfo,2022-01-20T17:49:33Z,,25459,281,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33972465,33967412,4058618,3,بحث کاربر:The Ocean,2022-01-20T21:34:09Z,/* پایان */ بخش جدید,22003,831,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33974728,33973234,2611142,4,ویکی‌پدیا:زبان و زبان‌شناسی,2022-01-21T07:56:07Z,/* Ursula (The Little Mermaid) */,22746,1323,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33974868,33972935,4058618,3,بحث کاربر:The Ocean,2022-01-21T08:05:13Z,,25624,1151,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33974925,33972953,5865475,3,بحث کاربر:تیرتاوافن,2022-01-21T08:08:33Z,,19246,297,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33975908,33963876,5886673,2,کاربر:تیرتاوافن,2022-01-21T09:22:16Z,,8703,14,False,mobile edit; mobile web edit
تیرتاوافن,33975909,0,5904136,2,کاربر:تیرتاوافن/صفحه کاربری کاربر:تیرتاوافن,2022-01-21T09:22:31Z,"صفحه‌ای تازه حاوی «<div style=""text-align: center; padding: 1em; border: 0.5px solid #40E0D0; border-radius: 50px;""> {| style=""margin: 0.9em auto; text-align: center; background-color: transparent;"" |- <!-- بحث کاربر --> | [[file:Wikibooks-comment-icon.svg|link=بحث کاربر:تیرتاوافن|50px]] | <!-- مشارکت‌ها --> | [[file:Circle-icons-water.svg|link=ویژه:مشارکت‌ها/تیرتاوافن|50px]] | <!-- نامه --> |...» ایجاد کرد",1986,1986,False,mobile edit; mobile web edit
تیرتاوافن,33975912,33975908,5886673,2,کاربر:تیرتاوافن,2022-01-21T09:23:35Z,,8693,-10,False,mobile edit; mobile web edit
تیرتاوافن,33975914,33975912,5886673,2,کاربر:تیرتاوافن,2022-01-21T09:24:10Z,,8695,2,False,mobile edit; mobile web edit; visualeditor
تیرتاوافن,33975920,33975914,5886673,2,کاربر:تیرتاوافن,2022-01-21T09:24:45Z,,5395,-3300,False,mobile edit; mobile web edit
تیرتاوافن,33975930,33975909,5904136,2,کاربر:تیرتاوافن/صفحه کاربری کاربر:تیرتاوافن,2022-01-21T09:27:07Z,,2022,36,False,mobile edit; mobile web edit
تیرتاوافن,33975931,33975920,5886673,2,کاربر:تیرتاوافن,2022-01-21T09:27:32Z,,5358,-37,False,mobile edit; mobile web edit
تیرتاوافن,33975934,33975931,5886673,2,کاربر:تیرتاوافن,2022-01-21T09:28:03Z,,8658,3300,False,mobile edit; mobile web edit
تیرتاوافن,33975937,33975934,5886673,2,کاربر:تیرتاوافن,2022-01-21T09:28:44Z,,8645,-13,False,mobile edit; mobile web edit
تیرتاوافن,33975942,33975937,5886673,2,کاربر:تیرتاوافن,2022-01-21T09:29:58Z,,7413,-1232,False,mobile edit; mobile web edit
تیرتاوافن,33975951,33975942,5886673,2,کاربر:تیرتاوافن,2022-01-21T09:34:05Z,,7413,0,False,mobile edit; mobile web edit
تیرتاوافن,33975980,33975951,5886673,2,کاربر:تیرتاوافن,2022-01-21T09:39:49Z,,7592,179,False,mobile edit; mobile web edit
تیرتاوافن,33976200,26127104,251212,0,ویکی‌پدیای ایتالیایی,2022-01-21T10:18:02Z,,4537,-4,False,mobile edit; mobile web edit
تیرتاوافن,33976246,33975980,5886673,2,کاربر:تیرتاوافن,2022-01-21T10:22:46Z,,7630,38,False,mobile edit; mobile web edit
تیرتاوافن,33976339,33922188,1108353,0,کوروش بزرگ,2022-01-21T10:33:13Z,/* کودکی و نوجوانی */,193321,-20,False,mobile edit; mobile web edit
تیرتاوافن,33977786,33977068,4058618,3,بحث کاربر:The Ocean,2022-01-21T14:48:46Z,,31529,3108,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33978015,33976246,5886673,2,کاربر:تیرتاوافن,2022-01-21T15:28:34Z,,7878,248,False,mobile edit; mobile web edit
تیرتاوافن,33978037,33978015,5886673,2,کاربر:تیرتاوافن,2022-01-21T15:31:32Z,/* موارد دیگر */,7876,-2,False,mobile edit; mobile web edit
تیرتاوافن,33978381,33978037,5886673,2,کاربر:تیرتاوافن,2022-01-21T16:17:56Z,,8329,453,False,mobile edit; mobile web edit
تیرتاوافن,33978518,33978381,5886673,2,کاربر:تیرتاوافن,2022-01-21T16:44:16Z,,8413,84,False,mobile edit; mobile web edit
تیرتاوافن,33978628,33978518,5886673,2,کاربر:تیرتاوافن,2022-01-21T17:19:02Z,/* الگوهای کاربری */,9622,1209,False,mobile edit; mobile web edit
تیرتاوافن,33978644,33978628,5886673,2,کاربر:تیرتاوافن,2022-01-21T17:23:02Z,,9937,315,False,mobile edit; mobile web edit
تیرتاوافن,33978649,33978644,5886673,2,کاربر:تیرتاوافن,2022-01-21T17:23:57Z,/* آمار */,9936,-1,False,mobile edit; mobile web edit
تیرتاوافن,33978815,33978649,5886673,2,کاربر:تیرتاوافن,2022-01-21T17:53:51Z,/* میهن */,9967,31,False,mobile edit; mobile web edit
تیرتاوافن,33979028,33977786,4058618,3,بحث کاربر:The Ocean,2022-01-21T18:17:44Z,/* کمک */ بخش جدید,31974,445,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33979746,33714426,90225,0,امپراتوری,2022-01-21T19:26:31Z,/* رشد و حفظ قدرت‌ها */,8734,-2,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33979782,33979746,90225,0,امپراتوری,2022-01-21T19:28:59Z,/* رشد و حفظ قدرت‌ها */,8733,-1,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33979791,33979782,90225,0,امپراتوری,2022-01-21T19:29:33Z,/* رشد و حفظ قدرت‌ها */,8729,-4,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33979798,33979791,90225,0,امپراتوری,2022-01-21T19:30:19Z,/* رشد و حفظ قدرت‌ها */,8725,-4,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33979865,33729660,643230,0,خاندان هابسبورگ,2022-01-21T19:37:08Z,/* top */,4814,3,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33980816,33974925,5865475,3,بحث کاربر:تیرتاوافن,2022-01-21T23:33:35Z,/* این نشان برای شما! */,19270,24,False,mobile edit; mobile web edit
تیرتاوافن,33983292,33927115,5838168,0,فهرست جانداران دورگه در فولکلور,2022-01-22T10:58:30Z,/* top */,42611,-64,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33983398,33413496,5835297,0,روتی تامپسون,2022-01-22T11:02:23Z,/* top */,8079,-31,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33983523,33983398,5835297,0,روتی تامپسون,2022-01-22T11:11:24Z,/* top */,8054,-25,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33983564,33983523,5835297,0,روتی تامپسون,2022-01-22T11:16:54Z,/* زندگی‌نامه */,8084,30,False,mobile edit; mobile app edit; android app edit
تیرتاوافن,33983850,33983847,4058618,3,بحث کاربر:The Ocean,2022-01-22T12:25:15Z,/* Luckie Luke */ بخش جدید,1553,588,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33983993,33983886,4058618,3,بحث کاربر:The Ocean,2022-01-22T12:50:28Z,,2677,660,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33988128,33840896,5865954,2,کاربر:تیرتاوافن/صفحه تمرین,2022-01-22T22:55:09Z,,2469,2469,False,wikieditor
تیرتاوافن,33989578,33989310,147882,4,ویکی‌پدیا:تابلوی اعلانات مدیران,2022-01-23T07:04:47Z,/* درخواست گرفتن دسترسی ویکی‌بان از Luckie Luke */,532521,219,False,mobile edit; mobile app edit; android app edit; discussiontools-added-comment
تیرتاوافن,33990044,33987555,301540,0,سید روح‌الله خمینی,2022-01-23T08:07:35Z,,260265,94,False,mobile edit; mobile web edit; متن دارای ویکی‌متن نامتناظر; visualeditor; mw-reverted
